,building,date,associated,authenticated,room,epochtime
11849,school of Computer Science,Sun Nov 15 11:06:36 GMT+00:00 2015,0,0,4,1447585596
11850,school of Computer Science,Sun Nov 15 11:11:36 GMT+00:00 2015,0,0,4,1447585896
11851,school of Computer Science,Sun Nov 15 11:16:37 GMT+00:00 2015,0,0,4,1447586197
11852,school of Computer Science,Sun Nov 15 11:21:42 GMT+00:00 2015,0,0,4,1447586502
11853,school of Computer Science,Sun Nov 15 11:26:39 GMT+00:00 2015,0,0,4,1447586799
11854,school of Computer Science,Sun Nov 15 11:31:39 GMT+00:00 2015,0,0,4,1447587099
11855,school of Computer Science,Sun Nov 15 11:36:42 GMT+00:00 2015,0,0,4,1447587402
11856,school of Computer Science,Sun Nov 15 11:41:42 GMT+00:00 2015,0,0,4,1447587702
11857,school of Computer Science,Sun Nov 15 11:46:41 GMT+00:00 2015,0,0,4,1447588001
11858,school of Computer Science,Sun Nov 15 11:51:47 GMT+00:00 2015,0,0,4,1447588307
11859,school of Computer Science,Sun Nov 15 11:56:46 GMT+00:00 2015,0,0,4,1447588606
11860,school of Computer Science,Sun Nov 15 12:01:47 GMT+00:00 2015,0,0,4,1447588907
11861,school of Computer Science,Sun Nov 15 12:06:49 GMT+00:00 2015,0,0,4,1447589209
11862,school of Computer Science,Sun Nov 15 12:11:53 GMT+00:00 2015,0,0,4,1447589513
11863,school of Computer Science,Sun Nov 15 12:16:52 GMT+00:00 2015,0,0,4,1447589812
11864,school of Computer Science,Sun Nov 15 12:21:56 GMT+00:00 2015,0,0,4,1447590116
11865,school of Computer Science,Sun Nov 15 12:26:58 GMT+00:00 2015,0,0,4,1447590418
11866,school of Computer Science,Sun Nov 15 12:31:57 GMT+00:00 2015,0,0,4,1447590717
11867,school of Computer Science,Sun Nov 15 12:36:58 GMT+00:00 2015,0,0,4,1447591018
11868,school of Computer Science,Sun Nov 15 12:41:58 GMT+00:00 2015,0,0,4,1447591318
11869,school of Computer Science,Sun Nov 15 12:47:00 GMT+00:00 2015,0,0,4,1447591620
11870,school of Computer Science,Sun Nov 15 12:51:59 GMT+00:00 2015,0,0,4,1447591919
11871,school of Computer Science,Sun Nov 15 12:57:00 GMT+00:00 2015,0,0,4,1447592220
11872,school of Computer Science,Sun Nov 15 13:02:02 GMT+00:00 2015,0,0,4,1447592522
11873,school of Computer Science,Sun Nov 15 13:07:03 GMT+00:00 2015,0,0,4,1447592823
11874,school of Computer Science,Sun Nov 15 13:12:06 GMT+00:00 2015,0,0,4,1447593126
11875,school of Computer Science,Sun Nov 15 13:17:05 GMT+00:00 2015,0,0,4,1447593425
11876,school of Computer Science,Sun Nov 15 13:22:07 GMT+00:00 2015,0,0,4,1447593727
11877,school of Computer Science,Sun Nov 15 13:27:08 GMT+00:00 2015,0,0,4,1447594028
11878,school of Computer Science,Sun Nov 15 13:32:09 GMT+00:00 2015,0,0,4,1447594329
11879,school of Computer Science,Sun Nov 15 13:37:19 GMT+00:00 2015,0,0,4,1447594639
11880,school of Computer Science,Sun Nov 15 13:42:15 GMT+00:00 2015,0,0,4,1447594935
11881,school of Computer Science,Sun Nov 15 13:47:15 GMT+00:00 2015,0,0,4,1447595235
11882,school of Computer Science,Sun Nov 15 13:52:18 GMT+00:00 2015,0,0,4,1447595538
11883,school of Computer Science,Sun Nov 15 13:57:19 GMT+00:00 2015,0,0,4,1447595839
11884,school of Computer Science,Sun Nov 15 14:02:18 GMT+00:00 2015,0,0,4,1447596138
11885,school of Computer Science,Sun Nov 15 14:07:19 GMT+00:00 2015,0,0,4,1447596439
11886,school of Computer Science,Sun Nov 15 14:12:22 GMT+00:00 2015,0,0,4,1447596742
11887,school of Computer Science,Sun Nov 15 14:17:21 GMT+00:00 2015,0,0,4,1447597041
11888,school of Computer Science,Sun Nov 15 14:22:33 GMT+00:00 2015,0,0,4,1447597353
11889,school of Computer Science,Sun Nov 15 14:27:26 GMT+00:00 2015,0,0,4,1447597646
11890,school of Computer Science,Sun Nov 15 14:32:34 GMT+00:00 2015,0,0,4,1447597954
11891,school of Computer Science,Sun Nov 15 14:37:26 GMT+00:00 2015,0,0,4,1447598246
11892,school of Computer Science,Sun Nov 15 14:42:30 GMT+00:00 2015,0,0,4,1447598550
11893,school of Computer Science,Sun Nov 15 14:46:25 GMT+00:00 2015,0,0,4,1447598785
11894,school of Computer Science,Sun Nov 15 14:52:30 GMT+00:00 2015,0,0,4,1447599150
11895,school of Computer Science,Sun Nov 15 14:57:33 GMT+00:00 2015,0,0,4,1447599453
11896,school of Computer Science,Sun Nov 15 15:02:35 GMT+00:00 2015,0,0,4,1447599755
11897,school of Computer Science,Sun Nov 15 15:07:37 GMT+00:00 2015,0,0,4,1447600057
11898,school of Computer Science,Sun Nov 15 15:12:39 GMT+00:00 2015,0,0,4,1447600359
11899,school of Computer Science,Sun Nov 15 15:17:42 GMT+00:00 2015,0,0,4,1447600662
11900,school of Computer Science,Sun Nov 15 15:22:44 GMT+00:00 2015,0,0,4,1447600964
11901,school of Computer Science,Sun Nov 15 15:27:45 GMT+00:00 2015,0,0,4,1447601265
11902,school of Computer Science,Sun Nov 15 15:32:46 GMT+00:00 2015,0,0,4,1447601566
11903,school of Computer Science,Sun Nov 15 15:37:50 GMT+00:00 2015,0,0,4,1447601870
11904,school of Computer Science,Sun Nov 15 15:42:49 GMT+00:00 2015,0,0,4,1447602169
11905,school of Computer Science,Sun Nov 15 15:47:50 GMT+00:00 2015,0,0,4,1447602470
11906,school of Computer Science,Sun Nov 15 15:52:51 GMT+00:00 2015,0,0,4,1447602771
11907,school of Computer Science,Sun Nov 15 15:57:51 GMT+00:00 2015,0,0,4,1447603071
11908,school of Computer Science,Sun Nov 15 16:02:51 GMT+00:00 2015,0,0,4,1447603371
11909,school of Computer Science,Sun Nov 15 16:07:54 GMT+00:00 2015,0,0,4,1447603674
11910,school of Computer Science,Sun Nov 15 16:12:56 GMT+00:00 2015,0,0,4,1447603976
11911,school of Computer Science,Sun Nov 15 16:17:56 GMT+00:00 2015,0,0,4,1447604276
11912,school of Computer Science,Sun Nov 15 16:22:53 GMT+00:00 2015,0,0,4,1447604573
11913,school of Computer Science,Sun Nov 15 16:27:58 GMT+00:00 2015,0,0,4,1447604878
11914,school of Computer Science,Sun Nov 15 16:33:00 GMT+00:00 2015,0,0,4,1447605180
11915,school of Computer Science,Sun Nov 15 16:38:03 GMT+00:00 2015,0,0,4,1447605483
11916,school of Computer Science,Sun Nov 15 16:43:02 GMT+00:00 2015,0,0,4,1447605782
11917,school of Computer Science,Sun Nov 15 16:48:05 GMT+00:00 2015,0,0,4,1447606085
11918,school of Computer Science,Sun Nov 15 16:53:08 GMT+00:00 2015,0,0,4,1447606388
11919,school of Computer Science,Sun Nov 15 16:58:06 GMT+00:00 2015,0,0,4,1447606686
11920,school of Computer Science,Sun Nov 15 17:03:09 GMT+00:00 2015,0,0,4,1447606989
11921,school of Computer Science,Sun Nov 15 17:08:10 GMT+00:00 2015,0,0,4,1447607290
11922,school of Computer Science,Sun Nov 15 17:13:10 GMT+00:00 2015,0,0,4,1447607590
11923,school of Computer Science,Sun Nov 15 17:18:13 GMT+00:00 2015,0,0,4,1447607893
11924,school of Computer Science,Sun Nov 15 17:23:09 GMT+00:00 2015,0,0,4,1447608189
11925,school of Computer Science,Sun Nov 15 17:28:14 GMT+00:00 2015,0,0,4,1447608494
11926,school of Computer Science,Sun Nov 15 17:33:16 GMT+00:00 2015,0,0,4,1447608796
11927,school of Computer Science,Sun Nov 15 17:38:18 GMT+00:00 2015,0,0,4,1447609098
11928,school of Computer Science,Sun Nov 15 17:43:21 GMT+00:00 2015,0,0,4,1447609401
11929,school of Computer Science,Sun Nov 15 17:48:19 GMT+00:00 2015,0,0,4,1447609699
11930,school of Computer Science,Sun Nov 15 17:53:26 GMT+00:00 2015,0,0,4,1447610006
11931,school of Computer Science,Sun Nov 15 17:58:22 GMT+00:00 2015,0,0,4,1447610302
11932,school of Computer Science,Sun Nov 15 18:03:23 GMT+00:00 2015,0,0,4,1447610603
11933,school of Computer Science,Sun Nov 15 18:08:23 GMT+00:00 2015,0,0,4,1447610903
11934,school of Computer Science,Sun Nov 15 18:13:27 GMT+00:00 2015,0,0,4,1447611207
11935,school of Computer Science,Sun Nov 15 18:18:27 GMT+00:00 2015,0,0,4,1447611507
11936,school of Computer Science,Sun Nov 15 18:23:29 GMT+00:00 2015,0,0,4,1447611809
11937,school of Computer Science,Sun Nov 15 18:28:28 GMT+00:00 2015,0,0,4,1447612108
11938,school of Computer Science,Sun Nov 15 18:33:28 GMT+00:00 2015,0,0,4,1447612408
11939,school of Computer Science,Sun Nov 15 18:38:29 GMT+00:00 2015,0,0,4,1447612709
11940,school of Computer Science,Sun Nov 15 18:43:30 GMT+00:00 2015,0,0,4,1447613010
11941,school of Computer Science,Sun Nov 15 18:48:31 GMT+00:00 2015,0,0,4,1447613311
11942,school of Computer Science,Sun Nov 15 18:53:29 GMT+00:00 2015,0,0,4,1447613609
11943,school of Computer Science,Sun Nov 15 18:57:20 GMT+00:00 2015,0,0,4,1447613840
11944,school of Computer Science,Sun Nov 15 19:03:38 GMT+00:00 2015,0,0,4,1447614218
11945,school of Computer Science,Sun Nov 15 19:08:41 GMT+00:00 2015,0,0,4,1447614521
11946,school of Computer Science,Sun Nov 15 19:13:36 GMT+00:00 2015,0,0,4,1447614816
11947,school of Computer Science,Sun Nov 15 19:18:38 GMT+00:00 2015,0,0,4,1447615118
11948,school of Computer Science,Sun Nov 15 19:23:39 GMT+00:00 2015,0,0,4,1447615419
11949,school of Computer Science,Sun Nov 15 19:28:40 GMT+00:00 2015,0,0,4,1447615720
11950,school of Computer Science,Sun Nov 15 19:33:43 GMT+00:00 2015,0,0,4,1447616023
11951,school of Computer Science,Sun Nov 15 19:38:44 GMT+00:00 2015,0,0,4,1447616324
11952,school of Computer Science,Sun Nov 15 19:43:47 GMT+00:00 2015,0,0,4,1447616627
11953,school of Computer Science,Sun Nov 15 19:48:44 GMT+00:00 2015,0,0,4,1447616924
11954,school of Computer Science,Sun Nov 15 19:53:45 GMT+00:00 2015,0,0,4,1447617225
11955,school of Computer Science,Sun Nov 15 19:58:48 GMT+00:00 2015,0,0,4,1447617528
11956,school of Computer Science,Sun Nov 15 20:03:48 GMT+00:00 2015,0,0,4,1447617828
11957,school of Computer Science,Sun Nov 15 20:08:51 GMT+00:00 2015,0,0,4,1447618131
11958,school of Computer Science,Sun Nov 15 20:13:50 GMT+00:00 2015,0,0,4,1447618430
11959,school of Computer Science,Sun Nov 15 20:18:52 GMT+00:00 2015,0,0,4,1447618732
11960,school of Computer Science,Sun Nov 15 20:23:58 GMT+00:00 2015,0,0,4,1447619038
11961,school of Computer Science,Sun Nov 15 20:28:58 GMT+00:00 2015,0,0,4,1447619338
11962,school of Computer Science,Sun Nov 15 20:34:01 GMT+00:00 2015,0,0,4,1447619641
11963,school of Computer Science,Sun Nov 15 20:39:00 GMT+00:00 2015,0,0,4,1447619940
11964,school of Computer Science,Sun Nov 15 20:44:02 GMT+00:00 2015,0,0,4,1447620242
11965,school of Computer Science,Sun Nov 15 20:49:09 GMT+00:00 2015,0,0,4,1447620549
11966,school of Computer Science,Sun Nov 15 20:54:08 GMT+00:00 2015,0,0,4,1447620848
11967,school of Computer Science,Sun Nov 15 20:59:09 GMT+00:00 2015,0,0,4,1447621149
11968,school of Computer Science,Sun Nov 15 21:04:10 GMT+00:00 2015,0,0,4,1447621450
11969,school of Computer Science,Sun Nov 15 21:09:11 GMT+00:00 2015,0,0,4,1447621751
11970,school of Computer Science,Sun Nov 15 21:14:12 GMT+00:00 2015,0,0,4,1447622052
11971,school of Computer Science,Sun Nov 15 21:19:11 GMT+00:00 2015,0,0,4,1447622351
11972,school of Computer Science,Sun Nov 15 21:24:11 GMT+00:00 2015,0,0,4,1447622651
11973,school of Computer Science,Sun Nov 15 21:29:11 GMT+00:00 2015,0,0,4,1447622951
11974,school of Computer Science,Sun Nov 15 21:34:12 GMT+00:00 2015,0,0,4,1447623252
11975,school of Computer Science,Sun Nov 15 21:39:14 GMT+00:00 2015,0,0,4,1447623554
11976,school of Computer Science,Sun Nov 15 21:44:16 GMT+00:00 2015,0,0,4,1447623856
11977,school of Computer Science,Sun Nov 15 21:49:17 GMT+00:00 2015,0,0,4,1447624157
11978,school of Computer Science,Sun Nov 15 21:54:19 GMT+00:00 2015,0,0,4,1447624459
11979,school of Computer Science,Sun Nov 15 21:59:26 GMT+00:00 2015,0,0,4,1447624766
11980,school of Computer Science,Sun Nov 15 22:04:27 GMT+00:00 2015,0,0,4,1447625067
11981,school of Computer Science,Sun Nov 15 22:09:26 GMT+00:00 2015,0,0,4,1447625366
11982,school of Computer Science,Sun Nov 15 22:14:27 GMT+00:00 2015,0,0,4,1447625667
11983,school of Computer Science,Sun Nov 15 22:19:26 GMT+00:00 2015,0,0,4,1447625966
11984,school of Computer Science,Sun Nov 15 22:24:38 GMT+00:00 2015,0,0,4,1447626278
11985,school of Computer Science,Sun Nov 15 22:29:33 GMT+00:00 2015,0,0,4,1447626573
11986,school of Computer Science,Sun Nov 15 22:34:39 GMT+00:00 2015,0,0,4,1447626879
11987,school of Computer Science,Sun Nov 15 22:39:37 GMT+00:00 2015,0,0,4,1447627177
11988,school of Computer Science,Sun Nov 15 22:44:39 GMT+00:00 2015,0,0,4,1447627479
11989,school of Computer Science,Sun Nov 15 22:49:39 GMT+00:00 2015,0,0,4,1447627779
11990,school of Computer Science,Sun Nov 15 22:54:41 GMT+00:00 2015,0,0,4,1447628081
11991,school of Computer Science,Sun Nov 15 22:59:49 GMT+00:00 2015,0,0,4,1447628389
11992,school of Computer Science,Sun Nov 15 23:03:06 GMT+00:00 2015,0,0,4,1447628586
11993,school of Computer Science,Sun Nov 15 23:09:44 GMT+00:00 2015,0,0,4,1447628984
11994,school of Computer Science,Sun Nov 15 23:14:43 GMT+00:00 2015,0,0,4,1447629283
11995,school of Computer Science,Sun Nov 15 23:19:45 GMT+00:00 2015,0,0,4,1447629585
11996,school of Computer Science,Sun Nov 15 23:24:45 GMT+00:00 2015,0,0,4,1447629885
11997,school of Computer Science,Sun Nov 15 23:34:48 GMT+00:00 2015,0,0,4,1447630488
11998,school of Computer Science,Sun Nov 15 23:39:51 GMT+00:00 2015,0,0,4,1447630791
11999,school of Computer Science,Sun Nov 15 23:44:51 GMT+00:00 2015,0,0,4,1447631091
12000,school of Computer Science,Sun Nov 15 23:49:49 GMT+00:00 2015,0,0,4,1447631389
12001,school of Computer Science,Sun Nov 15 23:54:53 GMT+00:00 2015,0,0,4,1447631693
12002,school of Computer Science,Sun Nov 15 23:59:54 GMT+00:00 2015,0,0,4,1447631994
12003,school of Computer Science,Mon Nov 16 00:05:49 GMT+00:00 2015,0,0,4,1447632349
12004,school of Computer Science,Mon Nov 16 00:10:01 GMT+00:00 2015,0,0,4,1447632601
12005,school of Computer Science,Mon Nov 16 00:15:03 GMT+00:00 2015,0,0,4,1447632903
12006,school of Computer Science,Mon Nov 16 00:20:02 GMT+00:00 2015,0,0,4,1447633202
12007,school of Computer Science,Mon Nov 16 00:25:06 GMT+00:00 2015,0,0,4,1447633506
12008,school of Computer Science,Mon Nov 16 00:30:00 GMT+00:00 2015,0,0,4,1447633800
12009,school of Computer Science,Mon Nov 16 00:35:00 GMT+00:00 2015,0,0,4,1447634100
12010,school of Computer Science,Mon Nov 16 00:40:01 GMT+00:00 2015,0,0,4,1447634401
12011,school of Computer Science,Mon Nov 16 00:45:03 GMT+00:00 2015,0,0,4,1447634703
12012,school of Computer Science,Mon Nov 16 00:50:03 GMT+00:00 2015,0,0,4,1447635003
12013,school of Computer Science,Mon Nov 16 00:55:02 GMT+00:00 2015,0,0,4,1447635302
12014,school of Computer Science,Mon Nov 16 01:00:02 GMT+00:00 2015,0,0,4,1447635602
12015,school of Computer Science,Mon Nov 16 01:05:07 GMT+00:00 2015,0,0,4,1447635907
12016,school of Computer Science,Mon Nov 16 01:10:15 GMT+00:00 2015,0,0,4,1447636215
12017,school of Computer Science,Mon Nov 16 01:15:08 GMT+00:00 2015,0,0,4,1447636508
12018,school of Computer Science,Mon Nov 16 01:20:06 GMT+00:00 2015,0,0,4,1447636806
12019,school of Computer Science,Mon Nov 16 01:25:09 GMT+00:00 2015,0,0,4,1447637109
12020,school of Computer Science,Mon Nov 16 01:30:08 GMT+00:00 2015,0,0,4,1447637408
12021,school of Computer Science,Mon Nov 16 01:35:12 GMT+00:00 2015,0,0,4,1447637712
12022,school of Computer Science,Mon Nov 16 01:40:10 GMT+00:00 2015,0,0,4,1447638010
12023,school of Computer Science,Mon Nov 16 01:45:10 GMT+00:00 2015,0,0,4,1447638310
12024,school of Computer Science,Mon Nov 16 01:50:14 GMT+00:00 2015,0,0,4,1447638614
12025,school of Computer Science,Mon Nov 16 01:55:17 GMT+00:00 2015,0,0,4,1447638917
12026,school of Computer Science,Mon Nov 16 02:00:18 GMT+00:00 2015,0,0,4,1447639218
12027,school of Computer Science,Mon Nov 16 02:05:15 GMT+00:00 2015,0,0,4,1447639515
12028,school of Computer Science,Mon Nov 16 02:10:18 GMT+00:00 2015,0,0,4,1447639818
12029,school of Computer Science,Mon Nov 16 02:15:24 GMT+00:00 2015,0,0,4,1447640124
12030,school of Computer Science,Mon Nov 16 02:20:23 GMT+00:00 2015,0,0,4,1447640423
12031,school of Computer Science,Mon Nov 16 02:25:21 GMT+00:00 2015,0,0,4,1447640721
12032,school of Computer Science,Mon Nov 16 02:30:21 GMT+00:00 2015,0,0,4,1447641021
12033,school of Computer Science,Mon Nov 16 02:35:22 GMT+00:00 2015,0,0,4,1447641322
12034,school of Computer Science,Mon Nov 16 02:40:20 GMT+00:00 2015,0,0,4,1447641620
12035,school of Computer Science,Mon Nov 16 02:45:23 GMT+00:00 2015,0,0,4,1447641923
12036,school of Computer Science,Mon Nov 16 02:50:28 GMT+00:00 2015,0,0,4,1447642228
12037,school of Computer Science,Mon Nov 16 02:55:25 GMT+00:00 2015,0,0,4,1447642525
12038,school of Computer Science,Mon Nov 16 03:00:28 GMT+00:00 2015,0,0,4,1447642828
12039,school of Computer Science,Mon Nov 16 03:05:27 GMT+00:00 2015,0,0,4,1447643127
12040,school of Computer Science,Mon Nov 16 03:08:52 GMT+00:00 2015,0,0,4,1447643332
12041,school of Computer Science,Mon Nov 16 03:15:28 GMT+00:00 2015,0,0,4,1447643728
12042,school of Computer Science,Mon Nov 16 03:20:30 GMT+00:00 2015,0,0,4,1447644030
12043,school of Computer Science,Mon Nov 16 03:25:31 GMT+00:00 2015,0,0,4,1447644331
12044,school of Computer Science,Mon Nov 16 03:30:30 GMT+00:00 2015,0,0,4,1447644630
12045,school of Computer Science,Mon Nov 16 03:35:32 GMT+00:00 2015,0,0,4,1447644932
12046,school of Computer Science,Mon Nov 16 03:40:31 GMT+00:00 2015,0,0,4,1447645231
12047,school of Computer Science,Mon Nov 16 03:45:32 GMT+00:00 2015,0,0,4,1447645532
12048,school of Computer Science,Mon Nov 16 03:50:35 GMT+00:00 2015,0,0,4,1447645835
12049,school of Computer Science,Mon Nov 16 03:55:35 GMT+00:00 2015,0,0,4,1447646135
12050,school of Computer Science,Mon Nov 16 04:00:38 GMT+00:00 2015,0,0,4,1447646438
12051,school of Computer Science,Mon Nov 16 04:05:38 GMT+00:00 2015,0,0,4,1447646738
12052,school of Computer Science,Mon Nov 16 04:10:37 GMT+00:00 2015,0,0,4,1447647037
12053,school of Computer Science,Mon Nov 16 04:15:39 GMT+00:00 2015,0,0,4,1447647339
12054,school of Computer Science,Mon Nov 16 04:20:39 GMT+00:00 2015,0,0,4,1447647639
12055,school of Computer Science,Mon Nov 16 04:25:41 GMT+00:00 2015,0,0,4,1447647941
12056,school of Computer Science,Mon Nov 16 04:30:43 GMT+00:00 2015,0,0,4,1447648243
12057,school of Computer Science,Mon Nov 16 04:35:42 GMT+00:00 2015,0,0,4,1447648542
12058,school of Computer Science,Mon Nov 16 04:40:44 GMT+00:00 2015,0,0,4,1447648844
12059,school of Computer Science,Mon Nov 16 04:45:46 GMT+00:00 2015,0,0,4,1447649146
12060,school of Computer Science,Mon Nov 16 04:50:44 GMT+00:00 2015,0,0,4,1447649444
12061,school of Computer Science,Mon Nov 16 04:55:47 GMT+00:00 2015,0,0,4,1447649747
12062,school of Computer Science,Mon Nov 16 05:00:47 GMT+00:00 2015,0,0,4,1447650047
12063,school of Computer Science,Mon Nov 16 05:05:53 GMT+00:00 2015,0,0,4,1447650353
12064,school of Computer Science,Mon Nov 16 05:10:50 GMT+00:00 2015,0,0,4,1447650650
12065,school of Computer Science,Mon Nov 16 05:15:52 GMT+00:00 2015,0,0,4,1447650952
12066,school of Computer Science,Mon Nov 16 05:20:53 GMT+00:00 2015,0,0,4,1447651253
12067,school of Computer Science,Mon Nov 16 05:25:54 GMT+00:00 2015,0,0,4,1447651554
12068,school of Computer Science,Mon Nov 16 05:30:54 GMT+00:00 2015,0,0,4,1447651854
12069,school of Computer Science,Mon Nov 16 05:35:57 GMT+00:00 2015,0,0,4,1447652157
12070,school of Computer Science,Mon Nov 16 05:40:58 GMT+00:00 2015,0,0,4,1447652458
12071,school of Computer Science,Mon Nov 16 05:45:58 GMT+00:00 2015,0,0,4,1447652758
12072,school of Computer Science,Mon Nov 16 05:51:02 GMT+00:00 2015,0,0,4,1447653062
12073,school of Computer Science,Mon Nov 16 05:56:01 GMT+00:00 2015,0,0,4,1447653361
12074,school of Computer Science,Mon Nov 16 06:01:05 GMT+00:00 2015,0,0,4,1447653665
12075,school of Computer Science,Mon Nov 16 06:06:06 GMT+00:00 2015,0,0,4,1447653966
12076,school of Computer Science,Mon Nov 16 06:11:06 GMT+00:00 2015,0,0,4,1447654266
12077,school of Computer Science,Mon Nov 16 06:16:08 GMT+00:00 2015,0,0,4,1447654568
12078,school of Computer Science,Mon Nov 16 06:21:09 GMT+00:00 2015,0,0,4,1447654869
12079,school of Computer Science,Mon Nov 16 06:26:09 GMT+00:00 2015,0,0,4,1447655169
12080,school of Computer Science,Mon Nov 16 06:31:11 GMT+00:00 2015,0,0,4,1447655471
12081,school of Computer Science,Mon Nov 16 06:36:10 GMT+00:00 2015,0,0,4,1447655770
12082,school of Computer Science,Mon Nov 16 06:41:12 GMT+00:00 2015,0,0,4,1447656072
12083,school of Computer Science,Mon Nov 16 06:46:12 GMT+00:00 2015,0,0,4,1447656372
12084,school of Computer Science,Mon Nov 16 06:51:17 GMT+00:00 2015,0,0,4,1447656677
12085,school of Computer Science,Mon Nov 16 06:56:18 GMT+00:00 2015,0,0,4,1447656978
12086,school of Computer Science,Mon Nov 16 07:01:31 GMT+00:00 2015,0,0,4,1447657291
12087,school of Computer Science,Mon Nov 16 07:06:22 GMT+00:00 2015,0,0,4,1447657582
12088,school of Computer Science,Mon Nov 16 07:11:25 GMT+00:00 2015,0,0,4,1447657885
12089,school of Computer Science,Mon Nov 16 07:14:50 GMT+00:00 2015,0,0,4,1447658090
12090,school of Computer Science,Mon Nov 16 07:21:28 GMT+00:00 2015,0,0,4,1447658488
12091,school of Computer Science,Mon Nov 16 07:26:30 GMT+00:00 2015,0,0,4,1447658790
12092,school of Computer Science,Mon Nov 16 07:31:37 GMT+00:00 2015,0,0,4,1447659097
12093,school of Computer Science,Mon Nov 16 07:36:33 GMT+00:00 2015,0,0,4,1447659393
12094,school of Computer Science,Mon Nov 16 07:41:39 GMT+00:00 2015,0,0,4,1447659699
12095,school of Computer Science,Mon Nov 16 07:46:44 GMT+00:00 2015,0,0,4,1447660004
12096,school of Computer Science,Mon Nov 16 07:51:49 GMT+00:00 2015,0,0,4,1447660309
12097,school of Computer Science,Mon Nov 16 07:56:52 GMT+00:00 2015,0,0,4,1447660612
12098,school of Computer Science,Mon Nov 16 08:02:05 GMT+00:00 2015,1,1,4,1447660925
12099,school of Computer Science,Mon Nov 16 08:07:02 GMT+00:00 2015,1,1,4,1447661222
12100,school of Computer Science,Mon Nov 16 08:12:05 GMT+00:00 2015,2,2,4,1447661525
12101,school of Computer Science,Mon Nov 16 08:17:08 GMT+00:00 2015,3,3,4,1447661828
12102,school of Computer Science,Mon Nov 16 08:22:16 GMT+00:00 2015,3,3,4,1447662136
12103,school of Computer Science,Mon Nov 16 08:27:15 GMT+00:00 2015,5,5,4,1447662435
12104,school of Computer Science,Mon Nov 16 08:32:24 GMT+00:00 2015,5,5,4,1447662744
12105,school of Computer Science,Mon Nov 16 08:37:34 GMT+00:00 2015,5,5,4,1447663054
12106,school of Computer Science,Mon Nov 16 08:42:38 GMT+00:00 2015,5,5,4,1447663358
12107,school of Computer Science,Mon Nov 16 08:47:53 GMT+00:00 2015,8,8,4,1447663673
12108,school of Computer Science,Mon Nov 16 08:53:13 GMT+00:00 2015,9,9,4,1447663993
12109,school of Computer Science,Mon Nov 16 08:58:23 GMT+00:00 2015,15,15,4,1447664303
12110,school of Computer Science,Mon Nov 16 09:03:40 GMT+00:00 2015,17,17,4,1447664620
12111,school of Computer Science,Mon Nov 16 09:08:32 GMT+00:00 2015,17,17,4,1447664912
12112,school of Computer Science,Mon Nov 16 09:13:16 GMT+00:00 2015,18,18,4,1447665196
12113,school of Computer Science,Mon Nov 16 09:18:16 GMT+00:00 2015,20,20,4,1447665496
12114,school of Computer Science,Mon Nov 16 09:23:14 GMT+00:00 2015,21,21,4,1447665794
12115,school of Computer Science,Mon Nov 16 09:28:32 GMT+00:00 2015,24,24,4,1447666112
12116,school of Computer Science,Mon Nov 16 09:33:37 GMT+00:00 2015,25,25,4,1447666417
12117,school of Computer Science,Mon Nov 16 09:38:47 GMT+00:00 2015,24,24,4,1447666727
12118,school of Computer Science,Mon Nov 16 09:43:51 GMT+00:00 2015,24,24,4,1447667031
12119,school of Computer Science,Mon Nov 16 09:49:03 GMT+00:00 2015,24,24,4,1447667343
12120,school of Computer Science,Mon Nov 16 09:54:30 GMT+00:00 2015,25,24,4,1447667670
12121,school of Computer Science,Mon Nov 16 09:59:51 GMT+00:00 2015,5,5,4,1447667991
12122,school of Computer Science,Mon Nov 16 10:05:02 GMT+00:00 2015,1,1,4,1447668302
12123,school of Computer Science,Mon Nov 16 10:09:36 GMT+00:00 2015,1,1,4,1447668576
12124,school of Computer Science,Mon Nov 16 10:14:30 GMT+00:00 2015,1,1,4,1447668870
12125,school of Computer Science,Mon Nov 16 10:19:27 GMT+00:00 2015,2,2,4,1447669167
12126,school of Computer Science,Mon Nov 16 10:24:47 GMT+00:00 2015,2,2,4,1447669487
12127,school of Computer Science,Mon Nov 16 10:34:55 GMT+00:00 2015,2,2,4,1447670095
12128,school of Computer Science,Mon Nov 16 10:40:12 GMT+00:00 2015,5,5,4,1447670412
12129,school of Computer Science,Mon Nov 16 10:45:17 GMT+00:00 2015,7,7,4,1447670717
12130,school of Computer Science,Mon Nov 16 10:50:30 GMT+00:00 2015,10,10,4,1447671030
12131,school of Computer Science,Mon Nov 16 10:56:10 GMT+00:00 2015,9,9,4,1447671370
12132,school of Computer Science,Mon Nov 16 11:02:14 GMT+00:00 2015,7,7,4,1447671734
12133,school of Computer Science,Mon Nov 16 11:06:28 GMT+00:00 2015,7,7,4,1447671988
12134,school of Computer Science,Mon Nov 16 11:10:58 GMT+00:00 2015,3,3,4,1447672258
12135,school of Computer Science,Mon Nov 16 11:15:49 GMT+00:00 2015,4,4,4,1447672549
12136,school of Computer Science,Mon Nov 16 11:21:21 GMT+00:00 2015,6,6,4,1447672881
12137,school of Computer Science,Mon Nov 16 11:26:14 GMT+00:00 2015,5,5,4,1447673174
12138,school of Computer Science,Mon Nov 16 11:30:12 GMT+00:00 2015,5,5,4,1447673412
12139,school of Computer Science,Mon Nov 16 11:37:01 GMT+00:00 2015,7,7,4,1447673821
